code,uh_name,bh_esc,bh_month,bh_pc,bh_er,bh_rh,bh_qd
49289,Int Alto Iaco,ACCESS 1.0,9,68.37222222,42.16175,11.06824074,5.661305556
49289,Int Alto Iaco,ACCESS 1.0,10,234.8787037,74.08897222,85.13687037,40.48472222
49289,Int Alto Iaco,ACCESS 1.0,11,92.03148148,59.48416667,59.92632407,34.67194444
49289,Int Alto Iaco,ACCESS 1.0,12,178.1574074,72.43580556,72.04962037,37.1725
49299,Int 49299,ACCESS 1.0,1,217.709375,58.79134097,109.6838326,740.2491667
49299,Int 49299,ACCESS 1.0,2,226.9911806,62.88290833,124.0099653,971.1475
49299,Int 49299,ACCESS 1.0,3,163.99125,91.14754861,123.7803021,880.9563889
49299,Int 49299,ACCESS 1.0,4,92.23618056,63.49333403,93.76261944,681.5830556
49299,Int 49299,ACCESS 1.0,5,53.55458333,28.48488819,64.79982292,456.2683333
49299,Int 49299,ACCESS 1.0,6,29.24618056,17.63517153,44.35351458,312.9392222
49299,Int 49299,ACCESS 1.0,7,15.50333333,13.90518889,32.22089306,220.1494167
49299,Int 49299,ACCESS 1.0,8,23.75777778,17.59784028,22.57884167,147.7871944
49299,Int 49299,ACCESS 1.0,9,70.33520833,34.90992639,20.51030278,129.8342778
49299,Int 49299,ACCESS 1.0,10,128.4019444,52.27488472,31.8237,188.8543056
49299,Int 49299,ACCESS 1.0,11,207.4663889,55.22053472,66.30871875,431.8166667
49299,Int 49299,ACCESS 1.0,12,182.188125,58.09955139,89.35337292,604.9411111
174,Cuenca Ilpa,ACCESS 1.0,1,122.8097222,83.43789583,10.73940278,5.126338889
174,Cuenca Ilpa,ACCESS 1.0,2,101.5875,74.83768056,12.17863194,6.724430556
174,Cuenca Ilpa,ACCESS 1.0,3,75.19791667,70.24252083,9.312520833,4.555406944
174,Cuenca Ilpa,ACCESS 1.0,4,39.07638889,46.2859375,5.864430556,2.911272694
174,Cuenca Ilpa,ACCESS 1.0,5,5.066666667,20.87684028,2.866555556,1.322925944
174,Cuenca Ilpa,ACCESS 1.0,6,2.21875,12.04243056,1.783138889,0.794730278
174,Cuenca Ilpa,ACCESS 1.0,7,1.492361111,10.10384028,1.308340278,0.527746361
174,Cuenca Ilpa,ACCESS 1.0,8,7.630555556,12.70404861,1.069861111,0.379658189
174,Cuenca Ilpa,ACCESS 1.0,9,11.92013889,16.15300694,0.901090278,0.285512469
174,Cuenca Ilpa,ACCESS 1.0,10,32.72361111,28.40170833,1.410569444,0.474308167
174,Cuenca Ilpa,ACCESS 1.0,11,44.46666667,36.97157639,1.8743125,0.711040936
174,Cuenca Ilpa,ACCESS 1.0,12,96.40902778,62.39468056,4.222048611,1.771352778
156,Cuenca Callaccame,ACCESS 1.0,1,138.8027778,79.64704167,14.78159722,5.722036111
156,Cuenca Callaccame,ACCESS 1.0,2,112.0715278,74.19073611,19.14716667,8.372883333
156,Cuenca Callaccame,ACCESS 1.0,3,54.48819444,61.19172222,9.028618056,3.401872222
156,Cuenca Callaccame,ACCESS 1.0,4,45.01180556,43.97436111,7.710020833,2.772468056
156,Cuenca Callaccame,ACCESS 1.0,5,5.7375,20.9485625,2.728013889,0.918444064
156,Cuenca Callaccame,ACCESS 1.0,6,5.504166667,13.64308333,1.924763889,0.623630389
156,Cuenca Callaccame,ACCESS 1.0,7,5.378472222,12.89039583,1.514548611,0.454420438
156,Cuenca Callaccame,ACCESS 1.0,8,10.29791667,15.04740278,1.333076389,0.364025639
156,Cuenca Callaccame,ACCESS 1.0,9,13.22083333,18.8250625,1.111534722,0.255655189
156,Cuenca Callaccame,ACCESS 1.0,10,34.52916667,29.57711111,2.201722222,0.547574444
156,Cuenca Callaccame,ACCESS 1.0,11,50.24097222,40.20518056,3.129569444,1.107027658
156,Cuenca Callaccame,ACCESS 1.0,12,67.98611111,54.19536111,3.327534722,1.17334
155,Int 0155,ACCESS 1.0,1,144.8361111,80.15002778,9.443458333,1.752761944
155,Int 0155,ACCESS 1.0,2,78.68333333,68.59822222,7.567111111,1.649134167
155,Int 0155,ACCESS 1.0,3,35.64305556,51.03070833,3.651513889,0.717759889
155,Int 0155,ACCESS 1.0,4,30.65833333,35.96313889,2.500763889,0.497592397
155,Int 0155,ACCESS 1.0,5,4.4375,16.70793056,1.396333333,0.257108874
155,Int 0155,ACCESS 1.0,6,6.041666667,11.64079167,0.930958333,0.17372618
155,Int 0155,ACCESS 1.0,7,3.369444444,10.05444444,0.709125,0.125667647
155,Int 0155,ACCESS 1.0,8,8.954166667,12.19248611,0.565805556,0.095459794
